Broken_URL,HTTP_Status,Source_File,Original_Link_Text,Issue_Type,Suggested_Fix
http://localhost:8000/auntruth/htm/jpg/bg001.jpg,404,TH1938.htm,/jpg/bg001.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg002.jpg,404,THMB.htm,/jpg/bg002.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg002.jpg,404,THBeause.htm,/jpg/bg002.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg002.jpg,404,TH1955.htm,/jpg/bg002.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg003.jpg,404,THMB.htm,/jpg/bg003.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg003.jpg,404,THBeause.htm,/jpg/bg003.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg003.jpg,404,TH1956.htm,/jpg/bg003.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg004.jpg,404,THMB.htm,/jpg/bg004.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg004.jpg,404,THBeause.htm,/jpg/bg004.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg004.jpg,404,TH1944.htm,/jpg/bg004.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg005.jpg,404,THMB.htm,/jpg/bg005.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg005.jpg,404,THBeause.htm,/jpg/bg005.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg005.jpg,404,TH1947.htm,/jpg/bg005.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
http://localhost:8000/auntruth/htm/jpg/bg006.jpg,404,THMB.htm,/jpg/bg006.jpg,File Not Found,Check if image file exists with different case (.JPG vs .jpg)
